player_id,player_name,team_name,competicion,num_partidos,minutos_jugados,toques_totales,toques_en_campo_rival,toques_en_area,pases,pases_completados,pases_progresivos,pases_ult_tercio,pases_al_area,pases_largos,pases_clave,asistencias,centros,through_balls,pases_hacia_adelante,pases_bajo_presion,presiones,recuperaciones,intercepciones,bloqueos,duelos_ter,duelos_ter_ganados,duelos_aereos,aereos_ganados,acciones_agresivas,pressure_regains,acciones_defensivas,acciones_defensivas_campo_rival,dribbled_past,despejes,tiros_bloqueados,carries,carries_prog,deep_progressions,regates,regates_comp,dispossessions,tiros,tiros_puerta,goles,xa_real,xg,np_xg,penaltis_ganados,faltas_ganadas,recibidos_de_espaldas,posicion_principal,pct_toques_en_campo_rival,pct_toques_en_area,pct_pases,pct_pases_prog,pct_pases_ult_tercio,pct_pases_al_area,pct_pases_largos,pct_pases_clave,pct_pases_bajo_presion,pct_regates,pct_duelos_ter,pct_aereos,pct_duelos_total,ratio_intercepciones_vs_entradas,ratio_centros_vs_pases_al_area,ratio_tiros_vs_pases,xg_por_tiro,distancia_media_pases,distancia_media_tiros,posicion_media_x,posicion_media_y,std_posicion_x,std_posicion_y,velocidad_cond_m_s,rel_pases,rel_presiones,rel_carries,rel_duelos,rel_tiros,rel_xg,rel_pases_comp,toques_totales_p90,toques_en_campo_rival_p90,toques_en_area_p90,pases_p90,pases_completados_p90,pases_progresivos_p90,pases_ult_tercio_p90,pases_al_area_p90,pases_largos_p90,pases_clave_p90,asistencias_p90,centros_p90,through_balls_p90,pases_hacia_adelante_p90,pases_bajo_presion_p90,presiones_p90,recuperaciones_p90,intercepciones_p90,bloqueos_p90,duelos_ter_p90,duelos_ter_ganados_p90,duelos_aereos_p90,aereos_ganados_p90,acciones_agresivas_p90,pressure_regains_p90,acciones_defensivas_p90,acciones_defensivas_campo_rival_p90,dribbled_past_p90,despejes_p90,tiros_bloqueados_p90,carries_p90,carries_prog_p90,deep_progressions_p90,regates_p90,regates_comp_p90,dispossessions_p90,tiros_p90,tiros_puerta_p90,goles_p90,xa_real_p90,xg_p90,np_xg_p90,penaltis_ganados_p90,faltas_ganadas_p90,recibidos_de_espaldas_p90,crosses_p90,tackles_p90,challenge_ratio,pct_pases_comp,obv_pass_p90,obv_dribble_carry_p90,obv_defensive_p90,grupo_pos,cluster_fa,grupo_pos_clustering,cluster_final,cluster_alternativo_fa_pam,cluster_mas_cercano_fa_pam,distancia_cluster_asignado_fa_pam,distancia_cluster_alternativo_fa_pam,margen_frontera_fa_pam,score_hibrida_fa_pam,score_anomalia_fa_pam,es_hibrida_fa_pam,es_anomala_fa_pam,tipo_singular_fa_pam
25557.0,Deneisha Selena Blackwood,Jamaica Women's,Mundial_2019,7,665.0,911,255,5,278,155,159,51,27,65,6,0,8,0,233,34,113,59,15,21,24,12,7,5,152,11,119,32,15,31,0,173,50,8,12,6,6,4,1,0.0,0.30093742300000004,0.1497061905,0.1497061905,0,2,11,Left Back,0.267784363318791,0.005013475307855325,0.5490583112675267,0.5814849146909161,0.18475419021265094,0.09100457234109843,0.24191759878054334,0.022414237564354237,0.12226247559599808,0.568476357267951,0.5176369495166488,0.7890625,0.5756534192624418,0.11006180765094178,0.2492230576441103,0.014644468313641247,0.03707189518324607,22.867362389794263,16.88674681041364,45.93068754249627,64.81550402764609,25.797309734840567,13.615774460766595,3.372205340077495,0.1264409956552909,0.08011651112228012,0.10064600896194405,0.09390708439206262,0.06052631578947367,0.05940502086426283,0.06917982054291091,123.29323308270676,34.51127819548872,0.6766917293233082,37.62406015037594,20.977443609022554,21.518796992481203,6.902255639097744,3.654135338345865,8.796992481203008,0.81203007518797,0.0,1.0827067669172934,0.0,31.533834586466167,4.601503759398496,15.293233082706768,7.984962406015038,2.0300751879699246,2.8421052631578947,3.24812030075188,1.62406015037594,0.9473684210526315,0.6766917293233082,20.57142857142857,1.488721804511278,16.105263157894736,4.330827067669174,2.0300751879699246,4.195488721804511,0.0,23.413533834586467,6.7669172932330826,1.0827067669172934,1.62406015037594,0.81203007518797,0.81203007518797,0.5413533834586467,0.13533834586466167,0.0,0.04072837303759399,0.020260988187969925,0.020260988187969925,0.0,0.27067669172932335,1.488721804511278,1.0827067669172934,1.62406015037594,0.5176369495166488,0.5490583112675267,21.518796992481203,6.7669172932330826,16.105263157894736,LAT,1,LAT,1,0,1,3.9042,4.0916,0.0458,89.8,89.6,True,False,hibrida
30969.0,Elisa De Almeida,France Women's,Mundial_2023,6,795.94,1134,386,20,402,328,182,44,14,71,6,0,8,1,293,29,54,26,11,12,20,5,18,13,85,2,69,33,4,29,1,259,64,8,9,5,4,7,1,0.0,0.569302276,0.26371054,0.26371054,0,3,26,Right Back,0.40848793139346595,0.017745186397411447,0.7839217227556051,0.4597938750537275,0.12490431194237452,0.0395359056102755,0.15243881011798538,0.014391260200921711,0.06301970838022257,0.5098854157647126,0.34340236646106503,0.8427854695915101,0.6597576450486218,0.09897794072009464,0.6427713799174531,0.017839663626082178,0.04433594138688217,21.050107758932807,9.80710719768204,55.41482723728619,65.50424802915289,26.63013379810308,11.481277169755879,3.3170351186954834,0.12003224488562883,0.054006798557249804,0.08723325081085435,0.07248897371379888,0.05224098207284753,0.011316483151216207,0.09520032081117563,128.22574565922054,43.646506018041556,2.2614769957534486,45.45568761464432,37.088222730356556,20.579440661356383,4.975249390657587,1.583033897027414,8.028243334924742,0.6784430987260346,0.0,0.9045907983013795,0.11307384978767243,33.13063798778803,3.2791416438425003,6.105987888534311,2.939920094479483,1.2438123476643967,1.3568861974520692,2.2614769957534486,0.5653692489383622,2.0353292961781038,1.4699600472397416,9.611277231952156,0.22614769957534486,7.802095635349398,3.73143704299319,0.4522953991506897,3.2791416438425003,0.11307384978767243,29.28612709500716,7.236726386411036,0.9045907983013795,1.0176646480890519,0.5653692489383622,0.4522953991506897,0.791516948513707,0.11307384978767243,0.0,0.06437320004020404,0.029818765987385983,0.029818765987385983,0.0,0.3392215493630173,2.939920094479483,0.9045907983013795,0.5653692489383622,0.34340236646106503,0.7839217227556051,20.579440661356383,7.236726386411036,7.802095635349398,LAT,1,LAT,1,0,1,2.9413,3.0306,0.0295,93.4,63.0,True,False,hibrida
106836.0,Michelle Alozie,Nigeria Women's,Mundial_2023,4,427.0,548,234,22,157,100,78,24,12,30,2,0,5,0,110,18,59,20,4,3,19,5,11,1,82,6,46,27,1,14,0,106,34,10,12,6,6,7,0,0.0,0.210207506,1.265705112,0.48220511200000005,0,4,25,Right Back,0.4165804331644972,0.04354364696698352,0.6000848070833366,0.5125397776342714,0.1645866238222319,0.06914072529507419,0.1999951372085243,0.012019069923051188,0.10693317357442406,0.43221202854230373,0.2756132756132756,0.05541125541125541,0.19245791245791247,0.06354410616705698,0.30682976554536184,0.049660966178312727,0.14040654070725997,22.167847761545243,9.321565253801715,54.303238455591185,61.84545558202279,30.285680082982807,16.441610600451984,3.3085493124316625,0.10807595943984291,0.07439436143368104,0.08813971241550199,0.10069377190047718,0.1283057640862345,0.20511286377665386,0.06627231025318286,115.50351288056207,49.3208430913349,4.6370023419203745,33.09133489461359,21.07728337236534,16.440281030444964,5.058548009367682,2.529274004683841,6.323185011709602,0.4215456674473068,0.0,1.053864168618267,0.0,23.185011709601874,3.793911007025761,12.43559718969555,4.215456674473068,0.8430913348946136,0.6323185011709602,4.004683840749415,1.053864168618267,2.3185011709601873,0.2107728337236534,17.283372365339577,1.2646370023419204,9.695550351288055,5.690866510538641,0.2107728337236534,2.9508196721311477,0.0,22.34192037470726,7.166276346604216,2.107728337236534,2.529274004683841,1.2646370023419204,1.2646370023419204,1.4754098360655739,0.0,0.0,0.04430603170960187,0.2667762531147541,0.10163573789227166,0.0,0.8430913348946136,5.269320843091335,1.053864168618267,1.053864168618267,0.2756132756132756,0.6000848070833366,16.440281030444964,7.166276346604216,9.695550351288055,LAT,0,LAT,0,1,0,3.9736,4.1255,0.0368,91.8,92.6,True,True,hibrida_anomala
135326.0,Sarai Linder,Germany Women's,Eurocopa_2025,4,299.9,556,267,10,192,159,56,12,7,29,2,0,11,0,82,31,47,17,4,10,10,6,4,2,61,4,41,24,2,7,0,123,21,1,0,0,0,2,1,0.0,0.154270825,0.035970063999999996,0.035970063999999996,0,2,39,Left Back,0.46168760887347776,0.01870052286015213,0.8168365601157664,0.3050953524822173,0.06196949212545608,0.03282413192634839,0.16900630427151847,0.009507673729080865,0.16259201817910066,,0.5798599533177726,0.3454231433506044,0.5540180060020007,0.057485828609536514,2.4375,0.009012013013346792,0.017985031999999998,20.722822792219667,17.82952616347992,57.919613593914335,66.16849594729953,26.344474256299996,14.03956817173815,3.1988595163306974,0.10971842667579242,0.09001266305992882,0.08709525947818718,0.07752732834426733,0.02469959122176528,0.004456671185163105,0.09010445463759138,166.8556185395132,80.12670890296766,3.0010003334444817,57.61920640213405,47.715905301767265,16.8056018672891,3.601200400133378,2.1007002334111373,8.702900966988997,0.6002000666888964,0.0,3.3011003667889294,0.0,24.60820273424475,9.303101033677894,14.104701567189066,5.101700566855619,1.2004001333777927,3.0010003334444817,3.0010003334444817,1.800600200066689,1.2004001333777927,0.6002000666888964,18.30610203401134,1.2004001333777927,12.304101367122374,7.202400800266756,0.6002000666888964,2.1007002334111373,0.0,36.91230410136713,6.302100700233412,0.3001000333444482,0.0,0.0,0.0,0.6002000666888964,0.3001000333444482,0.0,0.04629667972657553,0.010794617405801933,0.010794617405801933,0.0,0.6002000666888964,11.703901300433479,3.3011003667889294,1.800600200066689,0.5798599533177726,0.8168365601157664,16.8056018672891,6.302100700233412,12.304101367122374,LAT,0,LAT,0,1,0,6.3468,6.6484,0.0454,89.9,99.3,True,True,hibrida_anomala
182764.0,Hanna Lundkvist,Sweden Women's,Eurocopa_2025,3,219.93,456,223,3,153,110,81,22,7,16,2,0,4,0,114,14,36,16,3,10,11,5,2,0,50,2,40,32,1,7,0,103,29,5,0,0,0,0,0,0.0,0.23732820999999998,0.0,0.0,0,4,21,Right Back,0.4689344679677573,0.006930952231729752,0.7193473524230021,0.5256879017409407,0.13650705736569266,0.04488170478485579,0.1013331174861803,0.011755634368511195,0.09437420265904878,,0.530971975931736,0.0,0.4876080701002267,0.061659797030142155,0.6457286432160805,0.0,,17.586222682202095,,56.60937548977902,70.29261883448355,25.91779794223598,9.242365179834218,3.4060238216040366,0.11679521501228526,0.08334712732365464,0.09895057396629511,0.10454267588355708,0.0,0.0,0.08391843489377614,186.60482880916655,91.2563088255354,1.2276633474287273,62.610830718865095,45.014322739053334,33.14691038057563,9.002864547810667,2.86454781066703,6.547537852953213,0.8184422316191516,0.0,1.6368844632383033,0.0,46.65120720229164,5.72909562133406,14.731960169144728,6.547537852953213,1.2276633474287273,4.092211158095758,4.501432273905333,2.046105579047879,0.8184422316191516,0.0,20.461055790478788,0.8184422316191516,16.36884463238303,13.095075705906426,0.4092211158095758,2.86454781066703,0.0,42.1497749283863,11.867412358477697,2.046105579047879,0.0,0.0,0.0,0.0,0.0,0.0,0.0971197149092893,0.0,0.0,0.0,1.6368844632383033,8.593643432001091,1.6368844632383033,2.046105579047879,0.530971975931736,0.7193473524230021,33.14691038057563,11.867412358477697,16.36884463238303,LAT,1,LAT,1,0,1,3.639,3.7963,0.0414,90.8,83.0,True,False,hibrida
276299.0,Demi Vance,Northern Ireland,Eurocopa_2022,3,279.0,297,117,3,87,46,47,16,12,17,0,0,2,0,64,9,33,7,6,9,3,1,4,2,42,0,25,18,4,5,0,55,20,3,7,2,5,0,0,0.0,0.0,0.0,0.0,0,2,10,Left Wing Back,0.3553556391165509,0.00782759013609696,0.5255778024966011,0.5529971573353109,0.17985415894203435,0.12384748485972066,0.19777530589543937,0.0,0.10521567173402546,0.2857142857142857,0.2554347826086957,0.34057971014492755,0.3065217391304348,0.1484041645331968,0.17025089605734767,0.0,,21.037081623817823,,51.45423178078486,66.79979748964983,29.70143555957089,10.980601699115525,3.988764240129055,0.10403312224210495,0.06460631742412025,0.08110705732171468,0.02303863002787734,0.0,0.0,0.05515569074167598,95.80645161290322,37.74193548387097,0.967741935483871,28.06451612903226,14.838709677419356,15.161290322580646,5.161290322580645,3.870967741935484,5.483870967741935,0.0,0.0,0.6451612903225806,0.0,20.64516129032258,2.903225806451613,10.645161290322582,2.2580645161290325,1.935483870967742,2.903225806451613,0.967741935483871,0.3225806451612903,1.2903225806451613,0.6451612903225806,13.548387096774194,0.0,8.064516129032258,5.806451612903226,1.2903225806451613,1.6129032258064515,0.0,17.741935483870968,6.451612903225806,0.967741935483871,2.2580645161290325,0.6451612903225806,1.6129032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,3.225806451612903,0.6451612903225806,0.3225806451612903,0.2554347826086957,0.5255778024966011,15.161290322580646,6.451612903225806,8.064516129032258,LAT,0,LAT,0,1,0,3.9778,4.0133,0.0088,98.0,93.3,True,True,hibrida_anomala
5084.0,Denise O'Sullivan,Republic of Ireland Women's,Mundial_2023,3,291.0,570,286,16,111,85,28,5,2,11,1,0,2,1,51,43,126,24,5,1,22,9,11,2,153,3,52,58,4,0,0,109,14,4,3,1,2,4,0,0.0,0.017099617,0.209685924,0.209685924,0,1,17,Right Defensive Midfield,0.4951229397882983,0.0273030866400005,0.7532646628391311,0.2544185522908927,0.04460767758640099,0.018518518518518517,0.09582911178655859,0.011904761904761904,0.384864347630305,0.33333333333333326,0.43148148148148147,0.13888888888888887,0.36630036630036633,0.034886065739060286,1.0,0.040160981650343354,0.05646601416666667,16.478380630302265,8.835038978499663,62.67248316277443,52.506546520041674,22.220885021036228,17.498672321285113,3.2646245285660775,0.09274108773970995,0.18512288194518098,0.13151832321295406,0.17233827493261455,0.15132275132275133,0.10672231968521087,0.0692001418613433,176.28865979381442,88.45360824742268,4.948453608247423,34.329896907216494,26.288659793814436,8.659793814432991,1.5463917525773196,0.6185567010309279,3.402061855670103,0.30927835051546393,0.0,0.6185567010309279,0.30927835051546393,15.773195876288659,13.29896907216495,38.96907216494846,7.422680412371134,1.5463917525773196,0.30927835051546393,6.804123711340206,2.783505154639175,3.402061855670103,0.6185567010309279,47.31958762886598,0.9278350515463918,16.082474226804123,17.938144329896907,1.2371134020618557,0.0,0.0,33.71134020618557,4.3298969072164954,1.2371134020618557,0.9278350515463918,0.30927835051546393,0.6185567010309279,1.2371134020618557,0.0,0.0,0.005288541340206186,0.06485131670103093,0.06485131670103093,0.0,0.30927835051546393,5.257731958762887,0.6185567010309279,2.783505154639175,0.43148148148148147,0.7532646628391311,8.659793814432991,4.3298969072164954,16.082474226804123,MCD,0,MCD,0,1,0,5.7563,5.7911,0.006,98.7,98.9,True,True,hibrida_anomala
6811.0,Julie Beth Ertz,United States Women's,Mundial_2019,10,920.63,1298,463,79,386,298,196,87,6,83,1,0,2,4,283,36,69,41,7,19,33,11,46,27,109,5,100,48,9,53,0,315,71,7,6,5,1,21,5,1.0,0.050422024,1.478819849,1.478819849,0,5,18,Center Defensive Midfield,0.3354413075747951,0.05887362625629878,0.7287074320681972,0.5109150502874992,0.2204254129291369,0.01201448729228619,0.22460618939853774,0.0032246939595711632,0.11974936672032913,0.7346961572832886,0.37646214480342544,0.6216217550629854,0.5504412796497309,0.15101033087629223,0.08392948390393459,0.057897089025827866,0.06524248894130107,23.64486597327461,10.441677893211672,52.191796400251384,47.77471513100278,23.911805991593397,15.609591706383378,3.569149466549089,0.08309574381049442,0.050581833540644584,0.07904495758188806,0.08950808962330561,0.11401546938125767,0.06594945575267433,0.061941740088990546,126.89136786765584,45.262483299479705,7.722972312438222,37.735029273432325,29.132224672235317,19.160792066302424,8.505045458001586,0.5865548591725231,8.114008885219905,0.09775914319542052,0.0,0.19551828639084104,0.3910365727816821,27.66583752430401,3.519329155035139,6.745380880484016,4.0081248710122415,0.6843140023679437,1.85742372071299,3.226051725448878,1.0753505751496257,4.4969205869893445,2.639496866276354,10.655746608300838,0.48879571597710264,9.775914319542052,4.692438873380185,0.8798322887587847,5.181234589357288,0.0,30.794130106557468,6.940899166874858,0.6843140023679437,0.5865548591725231,0.48879571597710264,0.09775914319542052,2.052942007103831,0.48879571597710264,0.09775914319542052,0.004929213864418931,0.14456816137862116,0.14456816137862116,0.0,0.48879571597710264,1.7596645775175694,0.19551828639084104,1.0753505751496257,0.37646214480342544,0.7287074320681972,19.160792066302424,6.940899166874858,9.775914319542052,MCD,0,MCD,0,1,0,4.1755,4.2051,0.007,98.4,94.4,True,True,hibrida_anomala
25466.0,Vilde Bøe Risa,Norway Women's,Mundial_2019,15,1015.83,2011,871,9,620,493,275,119,32,103,8,5,9,1,388,114,173,71,12,22,35,11,31,17,220,12,140,126,11,31,0,466,75,6,11,6,5,9,2,0.0,1.161688885,0.281232266,0.281232266,0,7,61,Right Defensive Midfield,0.433200310076478,0.005070461957274732,0.7862852006088881,0.4376370949849587,0.18594443326774002,0.048839177292037066,0.15794406090244487,0.012018993306166138,0.19436708359020513,0.5928348071685553,0.30698373603651885,0.5163437819511435,0.41875448978893715,0.057409926953618726,0.37328888554605244,0.014029189712162283,0.031898705525804094,20.15572497275566,16.738276820766263,55.75905327451778,48.80600585028191,21.29703946427925,17.836826651276702,3.061327516272944,0.10023598861216251,0.07983771432706047,0.09934105901444512,0.09216318256013693,0.04182093995824894,0.010629375505238715,0.0799560506206745,178.16957561796755,77.16842385044741,0.7973775139541064,54.930450961282894,43.678568264374945,24.364312926375472,10.543102684504296,2.8351200496146003,9.125542659696995,0.7087800124036501,0.44298750775228135,0.7973775139541064,0.08859750155045626,34.375830601577036,10.100115176752015,15.327367768228935,6.290422610082396,1.0631700186054753,1.949145034110038,3.1009125542659697,0.974572517055019,2.7465225480641444,1.5061575263577567,19.49145034110038,1.0631700186054753,12.403650217063879,11.16328519535749,0.974572517055019,2.7465225480641444,0.0,41.28643572251263,6.644812616284221,0.5315850093027377,0.974572517055019,0.5315850093027377,0.44298750775228135,0.7973775139541064,0.17719500310091252,0.0,0.10292273278993533,0.024916476122973333,0.024916476122973333,0.0,0.6201825108531939,5.4044475945778325,0.7973775139541064,0.974572517055019,0.30698373603651885,0.7862852006088881,24.364312926375472,6.644812616284221,12.403650217063879,MCD,1,MCD,1,2,1,2.5566,2.6337,0.0293,93.5,61.8,True,False,hibrida
25478.0,Lena Oberdorf,Germany Women's,Mundial_2019,11,925.52,1415,662,38,374,264,188,68,9,65,7,1,5,1,260,76,174,70,24,16,54,26,43,30,252,12,164,133,13,25,0,286,55,11,20,12,8,7,2,0.0,0.544588349,0.35144182599999996,0.35144182599999996,1,22,28,Center Defensive Midfield,0.4633975215740261,0.026253187289976995,0.6693917922777116,0.5293003377368759,0.1925144528490657,0.029335623253280454,0.17796866592999766,0.022035029619101844,0.18806504226497386,0.5361643998336997,0.44832946419615094,0.610566672429193,0.6070940230966486,0.10959450698574282,0.5847750865051903,0.017059964105685537,0.043588998526559335,20.480589103981753,7.91181173052213,58.8776151674419,42.568227399990995,22.0969272185316,19.77011963906662,3.5106662984534736,0.07674594046187,0.10543594680308783,0.0758125369931406,0.12594929104004737,0.0496762378428901,0.02212958593760751,0.0525499472078848,137.59832310484916,64.37462183421212,3.695219984441179,36.368744057394764,25.672054628749247,18.281614659866886,6.61249891952632,0.8751836805255423,6.320771026017806,0.680698418186533,0.09724263116950471,0.48621315584752356,0.09724263116950471,25.283084104071225,7.390439968882358,16.920217823493818,6.80698418186533,2.333823148068113,1.5558820987120754,5.251102083153254,2.5283084104071225,4.181433140288703,2.9172789350851414,24.50514305471519,1.1669115740340565,15.947791511798775,12.933269945544128,1.2641542052035613,2.431065779237618,0.0,27.811392514478346,5.348344714322759,1.0696689428645518,1.9448526233900942,1.1669115740340565,0.7779410493560377,0.680698418186533,0.19448526233900942,0.0,0.052957203961016504,0.034175127863255245,0.034175127863255245,0.09724263116950471,2.1393378857291037,2.722793672746132,0.48621315584752356,2.5283084104071225,0.44832946419615094,0.6693917922777116,18.281614659866886,5.348344714322759,15.947791511798775,MCD,2,MCD,2,0,2,2.0153,2.1136,0.0465,89.7,44.9,True,False,hibrida
25549.0,Tameka Yallop,Australia Women's,Mundial_2019,5,326.0,446,262,25,100,70,51,18,5,24,2,0,6,0,68,19,51,15,5,7,6,5,5,4,62,1,33,39,6,9,0,97,11,3,3,0,3,7,2,1.0,0.133665221,1.008187393,0.224687393,0,6,25,Center Defensive Midfield,0.5737034479092771,0.06088905055937041,0.6883541601877242,0.5500197902236295,0.17211557490599644,0.07865977778406039,0.2684989115377004,0.02026801617143988,0.17903791241412453,0.0,0.6088925483738163,0.8427672955974842,0.805725971370143,0.07579840538365884,1.0,0.09892779395550026,0.1117972617146974,23.137388025387885,11.417465450867388,64.7829892692137,42.103643324632735,26.488192680946398,20.175239569311895,3.803693951816047,0.05311165728261627,0.09354719291719676,0.06328233024384691,0.057746100485183846,0.13717555450684285,0.04683914368808744,0.03757001709675142,123.12883435582823,72.33128834355828,6.901840490797547,27.607361963190186,19.32515337423313,14.079754601226995,4.969325153374233,1.3803680981595092,6.625766871165645,0.5521472392638037,0.0,1.6564417177914113,0.0,18.773006134969325,5.245398773006134,14.079754601226995,4.141104294478527,1.3803680981595092,1.932515337423313,1.6564417177914113,1.3803680981595092,1.3803680981595092,1.1042944785276074,17.116564417177916,0.27607361963190186,9.110429447852761,10.766871165644172,1.6564417177914113,2.4846625766871164,0.0,26.779141104294478,3.03680981595092,0.8282208588957056,0.8282208588957056,0.0,0.8282208588957056,1.932515337423313,0.5521472392638037,0.27607361963190186,0.0369014413803681,0.27833394285276075,0.06203026187116564,0.0,1.6564417177914113,6.901840490797547,1.6564417177914113,1.3803680981595092,0.6088925483738163,0.6883541601877242,14.079754601226995,3.03680981595092,9.110429447852761,MCD,0,MCD,0,1,0,4.0263,4.0398,0.0033,99.3,91.0,True,True,hibrida_anomala
25615.0,Flavia Lorena Benítez,Argentina Women's,Mundial_2019,5,391.63,657,228,1,176,136,75,31,6,37,0,0,0,3,124,40,85,25,4,15,7,2,3,1,96,4,51,37,11,8,0,148,17,6,7,6,1,4,1,0.0,0.0,0.0544775985,0.0544775985,0,2,7,Center Defensive Midfield,0.3257119051387812,0.0013534577147019974,0.7512086503632868,0.4627392167497358,0.1925361580654397,0.03588095141673538,0.23551525679572502,0.0,0.22667841158567753,0.9269826616276722,0.21005106309321178,0.31526659455994877,0.2596404427391359,0.04590849624652539,0.0,0.02002942367275337,0.014406407946428572,22.69872198690113,23.094408534100282,50.285120793258166,45.170641301717126,21.003347831230812,18.262918646842717,3.2285000203706935,0.10272145938140417,0.08375880384894657,0.10787002202824354,0.039371186895636,0.07499586183548085,0.00943482928175298,0.0762985968767815,150.98434747082706,52.39639455608611,0.22980874805300922,40.446339657329624,31.253989735209252,17.235656103975693,7.124071189643286,1.3788524883180553,8.502923677961341,0.0,0.0,0.0,0.6894262441590276,28.496284758573143,9.19234992212037,19.533743584505782,5.74521870132523,0.9192349922120369,3.447131220795138,1.6086612363710646,0.45961749610601843,0.6894262441590276,0.22980874805300922,22.061639813088885,0.9192349922120369,11.720246150703469,8.502923677961341,2.5278962285831015,1.8384699844240737,0.0,34.011694711845365,3.9067487169011565,1.3788524883180553,1.6086612363710646,1.3788524883180553,0.22980874805300922,0.9192349922120369,0.22980874805300922,0.0,0.0,0.012519428708219493,0.012519428708219493,0.0,0.45961749610601843,1.6086612363710646,0.0,0.45961749610601843,0.21005106309321178,0.7512086503632868,17.235656103975693,3.9067487169011565,11.720246150703469,MCD,1,MCD,1,0,1,3.9707,4.154,0.0441,90.2,88.8,True,False,hibrida
63073.0,Sandy Mändly,Switzerland Women's,Eurocopa_2022,3,198.16,336,127,10,85,57,31,10,4,11,2,0,1,0,52,17,45,11,5,3,13,5,8,1,63,1,32,21,3,2,0,61,10,1,1,0,1,1,1,0.0,0.091765086,0.026377957,0.026377957,0,1,12,Left Defensive Midfield,0.36403731597085626,0.028035543692208776,0.6657670105197705,0.36585668610991234,0.11613220943020618,0.045282692727112425,0.1315423737465139,0.02176576225411719,0.2026906157337157,0.0,0.3411552953842013,0.06906540169559952,0.3062844839187189,0.07767101271087948,0.14294004844570043,0.009857934375565548,0.026377957,17.66027006718013,19.144189719076646,56.85969610900833,46.62824854692436,23.161715058505482,19.21992968244945,3.133944363831229,0.0664800833364629,0.08811952999185678,0.06659296824147716,0.11134586412632239,0.02382334140761674,0.005764955994740083,0.04412528299651097,152.6039563988696,57.6806620912394,4.541784416633024,38.60516754138071,25.888171174808235,14.079531691562373,4.541784416633024,1.8167137666532094,4.995962858296327,0.9083568833266047,0.0,0.45417844166330235,0.0,23.617278966491725,7.721033508276141,20.43802987484861,4.995962858296327,2.270892208316512,1.3625353249899073,5.904319741622931,2.270892208316512,3.6334275333064188,0.45417844166330235,28.613241824788048,0.45417844166330235,14.533710133225675,9.53774727492935,1.3625353249899073,0.9083568833266047,0.0,27.704884941461444,4.541784416633024,0.45417844166330235,0.45417844166330235,0.0,0.45417844166330235,0.45417844166330235,0.45417844166330235,0.0,0.04167772375857892,0.0119802994045216,0.0119802994045216,0.0,0.45417844166330235,5.450141299959629,0.45417844166330235,2.270892208316512,0.3411552953842013,0.6657670105197705,14.079531691562373,4.541784416633024,14.533710133225675,MCD,1,MCD,1,0,1,2.9736,3.0031,0.0098,97.8,71.9,True,False,hibrida
131586.0,Kyra Lillee Cooney-Cross,Australia Women's,Mundial_2023,7,782.55,1047,488,3,301,238,106,46,26,67,8,1,2,1,158,55,89,46,2,14,19,11,20,15,110,8,81,53,8,11,0,255,53,9,19,12,7,5,2,0.0,0.42164122249999997,0.0969209672,0.0969209672,0,8,19,Left Defensive Midfield,0.47534706752371386,0.0020774369995813003,0.7870056151719464,0.3759039702218253,0.1656640713677804,0.08591458988957554,0.21040351516199707,0.02232695937411291,0.17585667594652646,0.6135550444061083,0.5155581113027922,0.812152578110025,0.6750963729687134,0.017783741187996506,0.055715289757842956,0.013937546384354897,0.020461748599491097,21.72663236906749,18.58892342646737,58.37897101186864,45.47060443530432,22.878437959057326,20.861544654871775,3.4794100012318108,0.09293725943312298,0.0999992849800247,0.10381697012456621,0.07855128418659164,0.04771888851125829,0.009673509888475595,0.07319522429200614,120.41403105232894,56.12420931569868,0.3450258769407706,34.61759631972398,27.3720529039678,12.190914318573894,5.290396779758482,2.990224266820012,7.705577918343876,0.9200690051753881,0.11500862564692352,0.23001725129384704,0.11500862564692352,18.171362852213917,6.325474410580794,10.235767682576194,5.290396779758482,0.23001725129384704,1.6101207590569293,2.185163887291547,1.2650948821161587,2.3001725129384707,1.725129384703853,12.650948821161588,0.9200690051753881,9.315698677400805,6.095457159286947,0.9200690051753881,1.2650948821161587,0.0,29.3271995399655,6.095457159286947,1.0350776308223117,2.185163887291547,1.3801035077630823,0.8050603795284647,0.5750431282346177,0.23001725129384704,0.0,0.04849237751581369,0.011146747234042553,0.011146747234042553,0.0,0.9200690051753881,2.185163887291547,0.23001725129384704,1.2650948821161587,0.5155581113027922,0.7870056151719464,12.190914318573894,6.095457159286947,9.315698677400805,MCD,1,MCD,1,2,1,4.0047,4.1702,0.0397,91.2,89.9,True,False,hibrida
